userId,movieId,rating
397,1240,4.5
321,53993,3.0
695,2302,4.5
506,3450,4.0
159,2450,2.0
556,1221,5.0
6,63082,4.0
227,3948,4.0
259,327,4.0
342,69481,4.0
639,3448,4.0
366,4886,4.0
438,2213,2.5
604,4444,4.0
291,61323,1.0
190,27741,3.5
163,1573,3.0
143,47148,3.0
247,1997,4.0
163,5333,4.0
232,1198,5.0
173,260,5.0
270,62434,3.5
598,4718,2.5
5,2108,4.0
168,3022,5.0
145,1213,4.5
11,653,2.0
495,6934,3.5
227,55995,2.5
445,590,3.0
439,3424,3.0
349,1945,4.0
176,595,2.0
580,3363,4.0
64,534,5.0
131,356,5.0
6,832,3.5
685,3033,4.0
48,2746,5.0
707,1219,3.5
114,784,3.0
220,1755,5.0
438,25906,4.0
258,4262,4.5
99,71530,3.0
626,339,3.0
604,293,4.0
168,2024,4.0
643,1580,3.0
438,4808,3.0
349,223,3.5
580,1086,4.0
643,608,5.0
98,3593,0.5
223,3602,3.0
526,89774,4.5
51,8881,3.0
616,190,2.0
657,1393,5.0
284,337,4.5
538,1073,4.0
583,4239,4.0
455,3693,3.0
349,4889,3.5
310,382,2.0
712,2187,3.0
351,587,3.0
660,32,4.0
66,5952,0.5
278,1954,4.0
285,1193,4.5
533,1917,3.5
219,356,3.5
168,1095,5.0
51,26528,5.0
46,232,4.0
540,1222,4.0
450,106642,5.0
202,2402,2.0
648,5541,4.0
189,1461,3.0
95,2985,5.0
463,21,5.0
702,3959,4.0
675,2455,4.0
662,1625,4.0
167,8532,3.0
544,4516,3.0
366,4084,4.0
438,1080,3.0
446,1784,4.5
185,49772,3.0
538,5378,3.0
693,1673,3.5
372,7743,4.0
530,296,4.0
438,5810,3.5
84,899,1.0
185,5014,3.0
143,2537,1.5
421,1073,3.0
559,2642,2.0
591,1208,4.0
11,953,4.0
495,529,3.0
18,539,3.0
270,1097,5.0
695,4102,4.5
211,1210,3.0
580,3099,2.0
540,4673,2.0
318,2716,3.0
291,1178,3.5
695,104,3.5
227,4979,2.0
455,540,4.0
450,4896,4.0
240,515,4.0
349,52,4.0
591,2059,1.0
291,49396,3.5
693,86833,3.0
526,107771,4.5
143,69844,4.5
280,912,4.0
349,37729,4.0
685,4280,4.0
38,6695,4.0
329,2858,4.0
176,1431,1.0
232,267,3.0
264,34048,3.0
506,1090,5.0
176,3020,3.5
270,55154,4.0
131,2616,4.0
5,953,2.0
347,5299,4.0
371,1214,4.5
481,1627,4.0
422,2970,4.0
367,5404,3.0
163,307,4.5
422,25766,5.0
26,79,2.0
142,1726,1.0
40,1639,5.0
629,1260,5.0
366,5677,3.5
436,96821,5.0
57,3005,4.0
342,1466,4.0
373,3167,3.0
151,185,5.0
19,1219,5.0
604,6503,3.0
349,2664,4.0
475,8368,3.5
26,2028,3.0
9,2995,2.0
651,2959,5.0
544,18,4.0
598,216,4.0
438,60072,3.5
438,7078,4.0
475,1517,5.0
438,8937,3.5
51,4971,3.0
178,2028,5.0
671,1250,3.0
438,8057,3.0
654,2571,4.0
438,4144,4.0
143,47382,2.0
130,41285,4.0
51,8865,5.0
167,33585,2.5
262,4874,3.5
159,2575,4.0
92,31422,2.5
205,9010,5.0
8,4638,2.0
38,3421,4.0
5,4280,4.0
58,4025,4.0
145,3499,3.0
227,3114,4.0
228,5418,5.0
538,5956,3.5
355,589,2.5
143,4447,3.0
698,2152,1.0
455,3709,4.0
40,2297,3.0
329,1322,1.0
25,2502,4.0
707,40819,5.0
555,1288,4.5
526,5110,3.0
551,3176,5.0
697,3039,4.5
64,253,4.0
495,1265,3.5
399,1244,5.0
46,5238,4.0
57,1517,3.5
591,1033,3.0
458,69606,3.5
534,48,2.0
130,3052,4.0
506,3869,3.0
191,372,3.0
439,2470,3.0
245,150,5.0
483,1085,3.0
360,4865,3.0
714,246,4.0
185,3044,2.5
56,1073,4.0
329,611,1.0
707,68554,3.5
653,1042,3.5
529,551,4.0
91,4027,4.0
247,1104,5.0
264,7163,3.5
74,2858,4.5
349,1025,3.0
704,2571,5.0
549,1641,5.0
438,1918,4.0
428,516,2.0
49,44665,4.0
286,4117,5.0
163,30701,4.0
360,4993,5.0
397,593,3.0
609,1073,5.0
3,1485,3.0
463,34,4.5
506,1288,4.0
408,377,5.0
143,4327,4.0
623,5303,3.5
377,3268,2.5
316,1527,3.0
717,1080,5.0
591,3257,2.0
446,318,5.0
698,1196,3.0
718,34,3.5
37,5881,3.5
543,41,5.0
22,520,3.5
349,6232,4.0
526,2587,3.0
24,4703,3.5
399,1614,4.0
555,3000,2.5
5,4029,4.0
145,48394,3.0
514,736,4.0
544,2128,3.0
547,1222,4.5
95,858,4.0
591,231,3.0
159,2395,3.0
406,8961,4.0
143,319,4.5
349,5619,4.0
5,3548,5.0
110,1207,1.0
285,3668,4.0
698,2716,4.0
553,2407,2.5
323,858,5.0
349,892,3.0
215,3361,5.0
291,44972,2.0
636,6358,4.0
46,2997,3.5
565,2959,5.0
470,66934,3.5
84,1089,4.5
666,2248,5.0
150,799,3.0
260,529,5.0
685,4865,5.0
555,5540,3.0
377,2797,3.0
299,266,5.0
251,32,5.0
333,647,4.0
46,68237,4.5
680,54503,4.5
289,2959,4.5
148,858,5.0
349,2253,3.0
401,2083,4.0
599,2862,4.0
475,2690,2.5
678,7348,3.5
342,63082,4.5
501,377,3.5
109,527,4.0
658,293,1.0
572,4901,4.0
585,10,4.0
708,81229,4.0
47,2712,3.0
452,36,5.0
130,3362,4.0
11,3931,1.0
98,2262,2.0
575,1276,4.0
447,3203,3.0
409,141,4.5
438,5353,4.0
438,28,4.0
479,3147,4.0
276,762,4.0
408,292,5.0
125,5060,4.0
258,2355,4.0
596,3916,4.0
455,1625,5.0
525,810,1.0
90,2517,2.0
387,272,4.0
178,2105,2.0
285,329,0.5
145,38304,4.5
8,4223,4.5
284,108932,4.5
198,673,0.5
370,3623,1.5
673,380,3.5
548,198,3.0
253,780,3.0
571,788,3.0
215,2023,3.5
535,4027,5.0
257,260,5.0
599,1997,4.0
261,4880,4.5
92,47099,5.0
695,1674,4.5
626,79,3.0
270,1266,4.5
107,348,4.0
38,4494,4.0
174,5378,4.0
422,3671,3.0
583,4623,3.0
494,357,2.5
463,6377,4.5
159,1732,4.0
453,3100,3.0
609,1517,3.5
5,3296,3.0
270,34319,3.5
400,6889,5.0
61,58303,4.0
238,86882,5.0
438,5395,3.0
308,750,5.0
511,3972,5.0
616,5673,3.5
698,153,4.0
80,210,3.0
712,2184,3.0
583,3755,3.5
51,2105,5.0
366,4226,4.0
366,7361,4.0
697,919,3.0
422,8507,4.5
67,5521,2.0
409,736,3.5
98,2835,1.0
163,3793,3.0
506,7569,3.5
185,1645,3.5
591,2997,4.5
62,1055,5.0
438,47644,3.5
695,68269,4.5
591,54190,4.0
350,4963,4.5
626,16,3.0
523,733,4.0
438,55820,5.0
671,2403,4.0
227,1136,3.0
718,2542,5.0
488,2087,4.5
115,135,3.0
349,3037,4.0
188,7438,5.0
698,50,4.0
277,593,3.5
349,7810,3.0
506,2288,4.0
538,1945,5.0
21,2028,4.0
468,2378,1.0
269,8961,5.0
591,1544,3.5
439,2730,3.0
220,2748,2.0
635,3147,4.5
31,1527,4.0
558,589,3.0
575,364,5.0
455,2334,3.0
362,318,5.0
14,480,4.0
513,88235,3.5
412,1921,3.0
258,342,3.0
135,1517,3.0
481,1293,4.0
540,2794,4.0
546,2664,5.0
657,3174,5.0
11,2947,4.0
555,1517,4.0
163,1345,3.0
291,2770,3.5
697,54272,3.0
525,2046,3.0
540,1374,3.0
19,1996,2.0
99,1513,2.0
616,7001,4.5
143,3174,0.5
49,6874,4.0
712,1013,3.0
163,3508,3.0
526,39,3.0
133,5481,4.0
685,6350,4.0
285,6503,3.0
538,1968,5.0
275,34532,3.5
78,55555,3.5
269,5816,5.0
513,858,4.5
500,1517,4.0
342,2746,3.5
612,434,4.0
438,1198,5.0
75,3763,5.0
285,235,3.0
40,2321,5.0
278,1376,3.0
214,4027,5.0
495,2728,3.5
512,785,5.0
355,3263,3.5
122,269,4.0
438,1334,4.0
310,733,5.0
495,5291,4.0
420,413,1.0
5,1012,3.0
495,5690,3.5
143,5991,3.0
148,1285,3.0
527,1222,5.0
109,5010,5.0
482,21,3.0
529,6365,4.0
449,33794,4.5
67,3623,3.0
275,1466,5.0
697,4226,5.0
591,8622,1.0
540,457,4.0
591,68791,3.5
349,6502,4.5
535,2881,3.5
85,367,5.0
475,4270,1.0
658,339,3.0
230,464,3.0
215,8360,3.5
462,1962,5.0
145,714,3.0
643,1136,4.0
460,1888,5.0
148,1089,5.0
207,1923,3.5
191,10,3.0
484,1784,3.0
284,2989,4.5
526,2076,4.0
163,2324,3.0
589,1721,1.5
100,405,2.0
152,153,3.0
334,5902,5.0
297,1923,3.5
55,64622,4.5
422,2506,1.0
697,5102,2.0
583,5349,4.0
475,4246,4.0
616,1635,2.5
153,1186,3.5
38,1036,5.0
130,4444,4.5
85,1682,5.0
589,95088,3.0
712,1717,3.0
215,3435,4.0
290,3448,5.0
590,3578,3.5
438,3368,3.0
583,2706,3.5
231,7373,3.0
119,2918,5.0
488,4886,4.0
704,2791,4.5
366,2502,4.0
583,782,3.0
308,1199,4.0
507,2321,3.5
8,8376,4.5
143,58803,4.0
508,3499,5.0
616,2000,4.0
556,308,5.0
459,2134,4.0
106,2701,1.0
189,608,4.0
339,628,5.0
438,954,5.0
653,54272,3.5
347,1291,5.0
535,4351,1.0
690,497,4.0
693,88785,3.0
695,2528,4.5
349,1931,4.0
287,2273,4.0
46,7062,4.0
8,1233,2.5
555,2428,3.5
318,7143,4.5
215,869,3.5
342,79008,3.5
131,1487,3.5
479,786,2.5
414,1022,4.0
143,1608,3.0
143,3088,4.0
220,1962,3.0
526,2278,3.5
591,42725,3.0
615,3101,5.0
684,34,3.0
366,3444,4.0
699,529,3.0
711,4308,1.5
293,39,4.0
115,7247,3.5
270,74754,3.0
676,316,4.0
674,1212,5.0
437,4880,4.0
688,79293,3.5
103,808,5.0
270,348,4.0
54,11,3.0
572,7160,4.5
45,94466,4.5
712,1254,5.0
264,6058,3.0
610,1722,3.5
524,84156,4.5
163,1944,4.0
44,2395,2.0
377,2011,3.0
349,6552,4.0
422,1719,3.0
455,2530,5.0
703,3619,3.0
690,555,3.0
468,3653,5.0
263,81932,3.5
244,539,4.0
555,2302,3.5
528,1232,4.0
697,1911,1.0
695,66934,4.0
11,1029,4.0
526,6377,4.0
327,38038,4.5
649,55995,1.5
535,2161,4.0
231,2085,3.0
678,5787,3.0
31,1918,4.0
671,60069,5.0
377,780,3.5
234,2690,4.0
636,924,4.0
258,2724,2.5
591,47423,4.0
501,1307,4.0
702,1193,4.0
404,596,1.0
183,2002,2.0
73,315,4.0
100,5049,4.0
215,1097,4.5
664,247,3.0
349,6159,3.5
468,160,2.0
694,6485,1.0
68,500,5.0
227,1263,4.0
547,112556,4.0
48,2302,4.0
683,5446,4.0
455,1474,4.0
457,2858,3.0
475,1562,2.5
409,592,3.5
524,1527,5.0
135,1258,3.0
306,4299,4.5
674,1132,4.0
63,3273,4.0
215,2925,4.0
366,6874,5.0
159,62511,3.0
264,6157,2.0
188,5392,4.0
297,7708,3.5
479,6874,4.0
598,521,4.0
110,3827,4.0
349,8492,3.5
14,300,5.0
555,2387,4.0
185,4809,4.0
544,3004,3.0
651,5146,0.5
548,539,3.0
544,2961,3.0
185,5669,4.0
423,784,2.0
526,2720,3.0
538,74795,3.5
555,1407,3.0
513,44191,4.5
76,42011,2.5
650,1343,3.5
243,68157,3.0
6,21,4.0
696,2140,5.0
438,3926,3.0
163,277,1.5
409,1393,3.5
697,1282,2.0
187,923,2.5
146,6539,3.5
572,1095,5.0
287,858,5.0
455,3438,5.0
377,3977,3.5
508,1892,3.0
571,1356,3.0
78,1101,3.5
651,1222,4.5
10,4310,3.5
438,1238,5.0
377,4963,4.0
56,1527,3.0
50,303,4.0
431,49822,4.0
589,2076,4.0
438,8746,2.5
438,4893,3.0
438,4275,2.0
55,46972,3.5
8,52281,4.0
168,1219,5.0
202,2530,3.0
547,97921,5.0
11,2268,2.0
698,1256,5.0
583,1388,3.0
610,520,4.0
139,27584,3.0
399,47,5.0
98,3272,4.0
438,1690,4.0
214,589,5.0
545,48,4.0
163,96079,3.5
180,3148,3.0
438,4254,2.0
6,46578,3.5
661,928,5.0
240,466,2.0
98,5139,2.5
371,2918,4.5
693,86817,3.0
33,2336,4.5
285,3505,4.0
223,3396,5.0
468,3176,3.0
523,1259,4.0
481,5060,5.0
191,550,2.0
189,494,4.0
693,1344,3.5
431,33794,4.5
146,1240,3.5
103,1167,3.0
1,165,4.0
143,2939,4.5
216,2089,4.0
663,56587,3.0
349,7190,3.5
409,39,3.5
232,1918,3.0
259,165,3.0
671,3114,5.0
143,8361,3.5
718,2078,4.0
632,318,5.0
377,7153,4.5
15,7154,3.0
422,947,4.0
186,368,5.0
163,3071,3.0
667,1207,5.0
225,60072,4.5
685,3785,3.0
636,1233,5.0
387,500,3.0
34,3452,2.0
566,2944,4.0
208,590,3.0
101,6541,0.5
264,60040,3.0
102,2959,3.5
618,1080,3.5
677,2699,4.5
448,457,5.0
94,163,4.0
92,552,2.0
57,293,3.0
538,41566,2.5
362,446,3.0
143,3556,4.0
263,3916,3.0
555,2081,3.5
11,2087,3.0
257,480,5.0
337,969,5.0
210,2005,4.5
598,26471,4.0
455,2571,4.0
526,195,2.5
455,1806,4.0
614,485,4.0
355,4886,4.5
475,595,4.5
99,7090,4.0
92,364,3.5
57,8917,3.5
360,4947,3.0
527,597,3.0
102,2080,3.5
223,34,4.0
342,8961,3.0
580,1230,4.0
428,198,3.0
488,455,1.0
371,2571,4.0
159,2488,4.0
598,6539,4.0
270,46976,4.0
99,6754,4.0
463,1307,4.5
269,90717,5.0
46,4881,3.5
677,81591,4.0
594,151,0.5
615,912,5.0
580,3494,4.0
110,4855,4.0
443,2571,5.0
539,3130,4.0
540,4566,2.0
406,802,3.5
256,351,4.0
334,7438,4.5
227,1393,4.0
718,3275,5.0
538,8622,2.5
5,596,3.0
583,1242,4.0
707,1270,4.5
518,3961,5.0
342,33794,3.5
538,592,4.5
366,3301,2.0
167,5477,4.0
678,8273,4.5
526,42718,1.5
275,2997,5.0
92,73106,0.5
2,153,3.0
49,6502,3.5
167,54281,3.0
580,2013,4.0
431,4666,3.0
572,1884,4.0
349,8600,3.5
620,70,5.0
37,541,3.0
372,1196,4.5
471,1101,1.0
232,2376,5.0
523,1185,4.0
257,800,2.0
707,421,3.0
405,1090,4.0
623,5464,4.5
619,172,3.5
526,4734,5.0
188,1283,3.5
197,3555,2.5
583,3203,4.0
712,2513,4.0
176,356,4.5
438,4029,4.0
259,368,3.0
701,357,4.0
163,1265,3.5
558,74545,4.5
459,1995,3.0
506,3861,3.0
291,37731,4.0
640,1210,4.0
362,293,4.0
6,1370,3.5
580,428,5.0
438,3959,4.0
364,70567,4.0
349,2471,1.0
463,1221,5.0
365,2628,4.0
48,7347,3.0
227,64497,2.5
207,1894,3.0
544,2478,4.0
455,480,5.0
247,2671,3.0
245,33493,4.5
678,471,1.0
604,1641,3.0
46,4027,4.5
438,4621,4.0
584,261,3.0
215,1291,4.0
6,8983,3.5
297,2716,3.5
583,6235,4.5
458,3404,3.5
591,954,4.5
526,529,4.5
671,88140,4.5
667,348,0.5
349,1976,0.5
671,4993,4.0
180,2125,4.0
114,733,4.0
312,2692,1.0
439,2013,3.0
200,2947,4.5
438,29,3.5
249,91658,4.5
430,1,3.0
153,6881,4.5
525,2028,4.0
693,90376,3.0
438,4447,3.0
291,54503,4.0
644,84954,4.0
539,785,4.0
31,3593,0.5
438,25996,4.0
409,2,3.5
391,5299,4.5
349,4796,3.5
587,79132,4.0
176,39,1.0
509,1784,4.5
438,6459,3.5
700,70,4.0
350,2657,2.0
591,1015,0.5
508,1356,4.0
143,87304,3.5
631,750,5.0
191,253,4.0
685,208,1.5
284,1210,4.0
115,68848,4.0
598,44195,5.0
624,101,5.0
5,2112,5.0
291,150,3.5
265,2959,4.5
247,849,1.0
490,27904,3.0
130,2001,3.5
641,840,3.0
718,5810,4.0
437,4903,3.0
185,52042,3.0
38,5696,2.0
279,32349,3.0
508,1909,2.0
567,32,3.5
51,7387,5.0
163,58559,4.0
438,2125,4.0
342,2502,4.0
495,8644,2.5
342,4664,1.0
334,70,3.0
247,1235,4.0
616,7256,4.0
517,333,3.0
509,7254,3.5
438,4990,3.0
232,1275,3.0
143,4855,4.5
616,377,4.0
168,1127,4.0
583,1834,4.0
604,737,2.0
431,1213,4.5
270,39183,4.0
717,2089,1.0
9,948,3.0
182,318,5.0
8,1250,3.5
346,5995,4.0
185,32298,3.5
183,2321,3.5
624,1100,3.0
712,2095,3.0
82,2105,5.0
395,318,4.5
438,4572,4.0
713,588,3.0
544,1246,4.0
95,164,3.0
291,82459,4.0
131,7293,4.5
529,5903,5.0
115,2300,4.5
186,377,3.0
31,3994,4.0
646,597,3.0
45,96079,2.0
404,733,4.0
589,608,4.0
718,2421,3.5
264,597,2.5
120,5,3.0
269,90469,0.5
705,111,5.0
717,1258,4.0
45,933,3.0
247,800,5.0
535,4025,3.5
616,3949,4.0
438,2136,3.0
423,165,4.0
82,3157,4.0
586,1094,5.0
718,2567,4.5
8,6807,4.0
185,5782,4.0
556,3468,4.0
1,208,3.0
247,1217,5.0
377,1061,4.0
400,2355,5.0
609,2297,5.0
97,256,3.0
29,474,3.0
709,8880,2.0
317,2003,2.0
349,6881,4.5
167,293,4.0
438,27002,4.5
438,6436,4.0
486,4014,4.5
261,3919,0.5
223,83,3.0
131,1206,5.0
130,3431,4.0
90,40278,3.0
5,4464,4.0
350,4366,3.0
464,592,3.0
509,3105,4.0
100,1090,4.0
165,1307,5.0
438,2378,4.0
360,5051,5.0
262,3977,3.0
150,17,5.0
104,2004,3.0
437,8665,5.0
146,1573,3.0
624,1327,3.0
422,7327,4.5
123,1356,3.0
228,117529,3.0
400,105217,5.0
484,1234,5.0
129,368,4.0
717,1078,5.0
227,4226,3.0
369,3753,4.0
155,2803,2.5
289,7438,4.0
146,82202,3.0
258,1080,5.0
498,1221,4.0
130,2082,3.0
686,357,2.0
455,3619,5.0
100,1208,5.0
284,4022,4.0
92,2858,3.5
176,4489,5.0
57,455,1.5
438,25,4.0
262,1127,4.0
51,2180,5.0
349,3147,4.0
556,3169,3.0
38,7845,4.5
80,25,4.0
30,3347,5.0
455,2407,4.0
631,48394,3.5
556,4816,1.0
471,1285,5.0
26,480,3.0
118,5618,4.0
281,910,5.0
2,165,2.0
121,434,3.0
319,48774,4.0
167,57532,1.5
215,2710,2.0
48,1320,4.0
641,865,3.0
103,104,2.0
623,2297,5.0
6,3408,3.0
94,552,4.0
234,58,4.0
583,2410,3.5
617,1204,3.0
323,1212,3.0
186,1004,4.0
5,1096,4.0
100,308,4.0
161,946,5.0
355,256,4.0
5,5367,5.0
424,2359,3.0
453,5446,3.5
215,112,4.0
438,1078,5.0
671,3338,5.0
74,8784,4.5
671,6942,4.0
119,4571,2.0
255,4886,4.0
456,6863,4.0
407,67997,3.5
540,1396,4.0
526,62437,4.5
56,1147,5.0
545,432,3.0
653,31685,3.5
601,50,5.0
426,4878,4.0
56,3034,4.5
308,2990,1.0
599,1517,4.0
173,1356,4.0
176,1266,5.0
270,4643,3.5
188,3948,4.5
698,1088,3.0
671,3030,1.5
346,150,4.0
526,2567,3.0
270,2194,5.0
535,3186,5.0
329,879,3.0
699,32,3.0
161,2287,4.0
386,6541,3.5
346,5445,2.5
231,46062,1.5
526,27822,2.0
605,145,2.5
691,377,4.0
624,288,3.0
44,333,2.0
482,288,3.0
512,2193,5.0
349,1269,3.5
580,3135,5.0
349,4080,3.5
269,7444,0.5
50,588,3.0
306,2941,5.0
72,3450,4.0
513,103810,4.5
377,1091,3.5
98,87469,3.5
131,6305,4.5
616,4874,2.0
308,1253,5.0
598,3421,4.5
215,2115,3.5
530,39,5.0
456,4148,4.5
83,68157,5.0
714,2997,5.0
334,175,3.5
51,2459,5.0
67,2278,5.0
270,34162,2.0
529,5445,4.0
468,3625,2.0
555,4033,4.5
612,2571,5.0
95,1201,4.0
479,1221,3.5
222,22,3.5
143,52694,5.0
130,743,2.0
591,2692,3.5
202,671,3.0
264,76093,4.5
90,33004,1.5
686,7153,4.5
202,836,2.0
527,778,5.0
698,661,2.0
232,356,5.0
308,1103,4.0
58,3753,4.0
455,786,4.0
366,3265,4.0
191,728,4.0
141,2080,4.0
155,3247,2.0
5,3932,4.0
438,5649,2.5
432,2542,4.5
453,1376,4.5
438,3039,5.0
609,1917,4.5
106,377,4.5
343,3826,2.0
285,5952,5.0
415,434,3.0
539,380,5.0
438,8710,3.5
336,1230,2.0
225,7317,3.5
308,3072,3.0
438,4353,3.0
613,2443,4.0
157,223,5.0
262,2006,3.0
220,788,2.0
697,2662,1.0
248,441,3.0
349,1748,4.0
591,1569,2.5
270,6863,2.5
705,160,2.0
349,2872,4.0
29,200,3.0
685,2617,4.0
301,1210,3.0
702,2396,3.0
183,316,3.0
661,1196,5.0
342,3052,3.0
25,7438,3.5
615,1407,4.0
143,8928,5.0
308,1252,5.0
401,586,4.0
193,27727,4.5
31,37741,3.5
349,3168,3.5
666,2162,3.0
526,2144,2.5
167,88235,3.0
312,480,4.0
460,1890,4.0
438,1417,3.0
324,344,3.0
215,5613,2.0
438,25952,4.0
202,3107,3.0
74,4011,5.0
37,2282,3.0
697,333,2.0
48,1208,3.0
542,2389,3.5
118,913,3.5
264,4022,4.5
269,8950,4.0
349,4132,3.0
291,7373,2.5
119,1226,3.0
148,785,4.0
438,55241,2.5
196,2712,4.0
475,3081,3.5
168,2312,4.0
583,428,4.0
438,2390,5.0
486,3481,5.0
612,442,4.0
346,79132,4.5
481,595,4.0
266,339,4.0
526,904,2.5
249,2028,4.0
513,5418,4.5
601,733,3.0
46,6003,4.0
228,6377,5.0
655,3686,3.0
185,1207,4.0
591,2804,4.0
342,784,3.0
301,858,4.0
646,348,1.0
188,1248,5.0
700,593,3.0
631,1586,3.0
705,318,5.0
685,48385,4.0
143,6794,2.5
336,2949,4.0
428,2052,2.0
186,204,5.0
587,2571,3.5
481,1081,4.0
453,597,3.5
438,8654,3.0
62,1364,5.0
381,1407,1.0
178,1726,2.0
428,700,2.0
340,2991,3.0
187,4886,5.0
686,5481,3.0
599,5991,3.5
46,1245,4.0
231,56587,3.5
259,637,3.0
526,55290,4.5
349,4686,1.0
623,5650,4.5
653,6743,4.0
671,104,3.5
663,95441,3.5
580,4947,4.0
278,1693,5.0
686,2539,3.0
477,160,3.0
143,54787,3.5
438,1884,3.0
51,48,5.0
130,1732,5.0
438,2353,4.0
168,639,4.0
190,858,4.5
143,2042,4.0
657,1288,5.0
574,1261,3.0
693,4226,4.0
11,181,2.0
599,355,3.0
616,4642,5.0
303,60760,5.0
195,55830,3.0
610,1999,2.5
248,1073,4.5
438,7437,2.5
249,7099,5.0
631,1193,4.5
706,2174,4.0
453,552,3.5
518,116,1.0
37,4270,2.5
285,2747,3.5
130,507,4.0
143,1206,4.5
580,899,4.0
657,2973,5.0
526,79870,4.0
455,383,5.0
413,377,4.0
406,2011,5.0
231,54286,3.0
130,2478,3.5
349,4835,4.0
349,48598,4.0
297,1589,3.0
306,3578,5.0
640,107,3.0
513,38061,4.5
46,4103,4.5
506,1610,5.0
247,3435,5.0
119,3429,5.0
214,5872,5.0
143,141,4.5
51,4799,5.0
156,1721,4.0
355,3735,3.5
438,5415,3.0
455,493,4.0
674,2013,2.0
214,1573,5.0
377,1517,4.0
43,108190,5.0
497,2762,4.5
99,3798,3.0
540,2140,4.0
526,106766,5.0
615,364,4.0
523,1275,4.0
571,494,2.0
183,3147,3.0
583,3362,4.0
688,1556,1.5
494,318,5.0
178,4085,3.0
717,1231,4.0
245,2411,4.5
468,3462,3.0
674,2501,4.0
470,6385,0.5
697,435,4.0
360,4857,4.0
143,910,5.0
285,8970,5.0
687,520,3.0
211,1240,3.0
653,2502,3.5
607,613,3.0
586,4995,5.0
195,2072,3.0
103,731,4.0
580,2497,3.0
322,195,2.0
99,1210,4.5
247,2762,3.0
42,364,4.0
50,277,4.0
438,5800,3.0
185,5294,3.0
482,225,3.0
168,1288,5.0
329,177,1.0
163,8360,2.0
163,2761,4.5
97,380,4.0
61,296,5.0
168,153,1.0
535,1747,3.0
291,33794,3.0
143,5377,5.0
349,4462,2.0
143,2432,1.5
187,3408,4.5
296,3569,4.5
270,1961,3.5
523,1376,3.0
140,565,3.0
302,93040,5.0
46,5445,4.0
604,599,4.0
78,316,3.0
291,1464,3.5
349,277,2.0
455,1167,4.0
345,2628,4.0
80,119,1.0
680,3408,3.5
387,356,4.0
623,2096,4.0
678,4967,4.0
54,1220,4.0
379,34,5.0
224,141,4.0
258,2528,4.0
674,1333,4.0
403,610,2.0
663,4896,4.0
95,648,5.0
695,3504,4.0
667,1200,5.0
122,266,4.0
355,1961,4.5
404,1196,4.0
195,55872,2.5
143,8914,2.5
143,2448,2.0
712,1025,2.0
8,1587,4.5
455,3927,4.0
495,2863,4.0
5,2132,4.0
591,2470,2.5
186,367,2.0
702,2174,4.0
350,53125,3.0
5,1594,3.0
205,91542,4.0
351,380,4.0
231,1035,3.0
349,1224,4.0
598,551,4.0
291,68319,3.5
50,153,3.0
639,1968,5.0
297,141,4.0
8,83827,4.0
555,731,1.5
146,3623,3.0
529,6934,3.0
327,2792,4.0
11,185,2.0
580,1085,3.0
624,1184,5.0
438,52283,2.5
574,58559,4.0
685,2329,4.0
342,1376,2.0
556,2819,5.0
715,1377,2.0
183,4011,4.0
131,4776,5.0
168,1299,5.0
494,587,3.5
469,1249,4.0
315,1193,5.0
496,30812,4.0
510,1299,2.5
30,3142,5.0
81,7153,4.0
143,637,3.5
159,57504,4.0
284,50,4.5
151,11,4.0
37,2997,4.0
285,4226,5.0
667,2617,3.0
143,6422,3.5
175,2792,2.0
330,76709,3.0
227,6566,0.5
495,6281,3.0
674,1017,3.0
231,2712,5.0
356,2539,3.0
711,8368,4.0
212,509,4.0
634,357,4.0
671,2313,4.0
360,5107,4.0
135,924,5.0
99,2145,3.0
329,3160,2.0
513,27867,3.5
349,6216,3.5
258,924,4.0
131,367,4.0
460,1871,2.0
267,608,3.0
98,34437,4.5
38,7163,4.5
399,2499,4.0
186,227,4.0
619,586,5.0
609,4306,4.5
566,1036,5.0
5,1253,5.0
76,3703,3.5
447,2470,3.5
508,2083,5.0
530,1092,4.0
471,3055,3.0
433,235,3.0
143,780,2.5
387,562,4.0
431,161,4.0
509,2100,2.5
349,6820,4.0
437,56941,4.0
697,4022,4.0
433,349,5.0
463,1610,4.5
130,4270,2.5
48,1948,3.0
31,3996,4.5
378,588,3.0
526,91077,4.5
293,1409,2.0
38,1955,2.5
369,4223,4.0
192,3107,3.5
671,72226,3.0
643,1588,1.0
584,356,4.0
11,379,2.0
645,1077,5.0
685,442,3.0
178,3260,2.0
437,5902,4.0
202,1845,4.0
695,3987,2.5
598,1209,4.5
129,551,3.0
270,110,5.0
30,1965,2.0
200,7153,4.0
278,1197,3.0
143,46967,2.5
350,33615,3.5
99,58103,4.0
438,6596,3.0
183,1721,3.5
479,57669,4.0
612,3977,3.0
353,6446,0.5
695,2291,5.0
232,1030,5.0
631,44191,4.0
68,440,5.0
508,440,4.0
604,4886,3.0
425,497,5.0
270,2318,4.0
685,367,3.0
671,589,4.0
598,26614,5.0
220,475,4.0
227,1214,4.0
68,380,4.0
544,1552,4.0
659,2762,5.0
342,3994,4.0
526,55721,4.0
469,1206,5.0
387,648,3.0
671,6708,3.0
439,2023,2.0
342,3826,3.0
407,7156,4.5
702,2731,5.0
65,1210,2.5
468,1220,3.0
182,553,3.0
350,6378,4.0
238,1096,3.0
